STATE_CODE_001,COUNTY_CODE_003,FEATURES_DESC_006A,LAT_016,LONG_017,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,PIER_PROTECTION_111
48,201,'HCFCD DITCH',29374213.0,95251890.0,4.0,17.0,1992.0,5,1.0,7,8,7,7,N,
48,201,'HCFCD DITCH',29373577.0,95295117.0,4.0,17.0,1994.0,1,19.0,N,N,N,7,7,
48,201,'HCFCD DITCH',29374195.0,95285163.0,4.0,16.0,1998.0,5,5.0,7,7,7,7,N,
48,201,'HCFCD DITCH',29374286.0,95285167.0,4.0,16.0,1998.0,5,5.0,7,8,7,7,N,
48,201,'SIMS BYU',29373200.0,95301048.0,4.0,16.0,1998.0,5,5.0,7,8,7,7,N,
48,201,'SIMS BYU',29373166.0,95301207.0,4.0,16.0,1998.0,5,5.0,6,7,7,7,N,
48,201,'HCFCD DITCH',29374338.0,95214943.0,4.0,19.0,1965.0,5,1.0,6,6,6,7,N,
48,201,'WEST CANAL',29465492.0,95115797.0,4.0,19.0,1953.0,1,19.0,N,N,N,7,6,
48,201,'WEST CANAL',29374366.0,95124220.0,4.0,19.0,1960.0,1,1.0,6,6,6,6,N,
48,201,'BRICKHOUSE GULLY',29500189.0,95320624.0,4.0,19.0,1960.0,1,1.0,6,6,6,6,N,
48,201,'BERRY CREEK',29390707.0,95154634.0,4.0,19.0,1960.0,1,19.0,N,N,N,6,6,
48,201,'Langham Creek',29471556.0,95373284.0,4.0,19.0,2017.0,5,5.0,7,8,7,7,N,
48,201,'Langham Creek',29471507.0,95373288.0,4.0,17.0,2017.0,5,5.0,8,8,7,7,N,
48,201,'HARDY TOLL RD & MPRR',29513359.0,95213990.0,4.0,19.0,1987.0,5,2.0,7,7,7,N,N,
48,201,'HALLS BAYOU',29512268.0,95182060.0,4.0,19.0,1964.0,2,1.0,7,7,7,6,N,
48,201,'LANGHAM CR',29484808.0,95374493.0,4.0,17.0,2013.0,5,1.0,8,8,8,6,N,1.0
48,201,'BEAR CR',29484772.0,95380106.0,4.0,17.0,1985.0,7,2.0,8,6,6,7,N,1.0
48,201,'HCFCD DITCH',29511563.0,95185860.0,4.0,19.0,1964.0,2,1.0,7,7,6,6,N,
48,201,'HCFCD DITCH',29340435.0,95082244.0,4.0,19.0,1978.0,5,5.0,6,5,7,6,N,
48,201,'HCFCD DITCH',29344410.0,95074931.0,4.0,19.0,1976.0,5,5.0,7,7,7,6,N,
48,201,'HCFCD DITCH',29492985.0,95305924.0,4.0,19.0,1975.0,5,5.0,7,7,7,6,N,
48,201,'HORSEPEN BAYOU',29353084.0,95074149.0,4.0,19.0,1990.0,5,2.0,7,7,7,7,N,
48,201,'HCFCD DITCH',29502922.0,95294781.0,4.0,16.0,1997.0,5,5.0,7,8,7,7,N,
48,201,'HCFCD DITCH',29502867.0,95294783.0,4.0,16.0,1997.0,5,5.0,7,7,7,7,N,
48,201,'HCFCD DITCH',29502761.0,95264739.0,4.0,19.0,2011.0,5,5.0,7,7,7,7,N,
48,201,'WHITE OAK BAYOU',29502730.0,95273229.0,4.0,17.0,1990.0,5,5.0,7,8,7,7,N,
48,201,'COUNTRY CLUB BAYOU',29435774.0,95184842.0,4.0,19.0,1950.0,1,19.0,N,N,N,7,7,
48,201,'S BRAESWOOD BLVD',29403865.0,95273129.0,4.0,12.0,1986.0,5,2.0,6,7,7,N,N,
48,201,'W BELLFORT AVE',29401342.0,95274254.0,4.0,12.0,1987.0,5,2.0,7,7,7,N,N,
48,201,'WILLOW WATERHOLE BAYOU',29393712.0,95275056.0,4.0,14.0,1989.0,5,5.0,6,7,7,7,N,
48,201,'WILLOW WATERHOLE BAYOU',29393776.0,95274982.0,4.0,14.0,1989.0,5,5.0,6,7,7,7,N,
48,201,'SIMS BAYOU',29371041.0,95275438.0,4.0,16.0,2015.0,5,2.0,7,8,7,7,N,
48,201,'SIMS BAYOU',29370991.0,95275354.0,4.0,16.0,2015.0,5,2.0,7,8,7,7,N,
48,201,'HCFCD Unit C147-00-00',29364078.0,95275440.0,4.0,14.0,1984.0,5,5.0,6,6,7,7,N,
48,201,'HCFCD Unit C147-00-00',29364079.0,95275362.0,4.0,14.0,1984.0,5,5.0,6,6,7,7,N,
48,201,'US 90A & UP RR',29384862.0,95274918.0,4.0,14.0,1986.0,5,2.0,7,7,7,N,N,
48,201,'US 90A & UP RR',29385531.0,95274990.0,4.0,14.0,1986.0,5,2.0,7,7,7,N,N,
48,201,'BUFFALO BAYOU',29455202.0,95215883.0,4.0,19.0,1998.0,5,5.0,7,8,7,7,N,
48,201,'HCFCD DITCH',29371158.0,95151997.0,4.0,19.0,1976.0,1,1.0,7,7,6,7,N,
48,201,'HCFCD DITCH',29332102.0,95072744.0,4.0,19.0,1970.0,5,0.0,7,7,7,6,N,
48,201,'WESTPARK TOLLWAY',29432501.0,95292062.0,4.0,19.0,2004.0,5,5.0,7,8,8,N,N,
48,201,'HCFCD DITCH',29481421.0,95185297.0,4.0,19.0,1991.0,7,2.0,5,6,5,5,N,
48,201,'GREENS BAYOU TRIBUTARY',29575624.0,95252993.0,4.0,14.0,1980.0,5,5.0,5,7,7,7,N,
48,201,'GREENS BAYOU TRIBUTARY',29575564.0,95252966.0,4.0,14.0,1980.0,5,5.0,6,7,7,6,N,
48,201,'HCFCD DITCH',29575624.0,95212395.0,4.0,16.0,1970.0,5,0.0,7,6,6,7,N,
48,201,'REINHARDT BAYOU',29575792.0,95200249.0,4.0,14.0,2002.0,1,19.0,N,N,N,7,7,
48,201,'SHADOWDALE DITCH',29481388.0,95331396.0,4.0,19.0,1973.0,5,5.0,7,8,7,7,N,
48,201,'HCFCD DITCH',29392822.0,95225105.0,4.0,17.0,1986.0,1,19.0,N,N,N,7,6,
48,201,'HCFCD DITCH',29382045.0,95262106.0,4.0,19.0,1990.0,1,19.0,N,N,N,7,7,
48,201,'HCFCD DITCH',29335399.0,95070768.0,4.0,19.0,1965.0,1,5.0,6,5,6,6,N,
48,201,'BRAYS BAYOU',29404296.0,95280209.0,4.0,19.0,1957.0,5,2.0,5,6,5,4,N,
48,201,'BRAYS BAYOU',29404093.0,95280300.0,4.0,19.0,1963.0,2,1.0,6,6,6,7,N,
48,201,'CYPRESS DITCH',29412316.0,95280331.0,4.0,19.0,1966.0,2,1.0,6,6,7,7,N,
48,201,'HCFCD DITCH K111-03-00',30003982.0,95214209.0,2.0,7.0,1987.0,5,5.0,7,8,6,7,N,
48,201,'BERRY BAYOU',29401863.0,95141226.0,4.0,14.0,1966.0,1,2.0,7,6,6,7,N,
48,201,'HCFCD DITCH',29433999.0,95365500.0,4.0,19.0,1994.0,1,19.0,N,N,N,7,7,
48,201,'HCFCD DITCH',29434023.0,95335683.0,4.0,17.0,1968.0,1,2.0,7,7,7,7,N,
48,201,'HCFCD DITCH',29433953.0,95335695.0,4.0,17.0,1968.0,1,2.0,7,7,7,7,N,
48,201,'LITTLE WHITE OAK BAYOU',29492666.0,95225234.0,4.0,19.0,1964.0,1,2.0,6,7,6,7,N,
48,201,'HCFCD DITCH',29515100.0,95245257.0,4.0,19.0,1960.0,1,1.0,7,7,6,7,N,
48,201,'HCFCD DITCH',29452803.0,95334612.0,4.0,19.0,1975.0,5,5.0,7,6,8,6,N,
48,201,'HCFCD DITCH',29395540.0,95161606.0,4.0,19.0,1960.0,1,19.0,N,N,N,6,7,
48,201,'HCFCD DITCH',29415207.0,95312383.0,4.0,19.0,1960.0,1,4.0,6,6,7,7,N,
48,201,'HCFCD DITCH',29485694.0,95321265.0,4.0,19.0,1965.0,2,1.0,7,7,6,6,N,
48,201,'BRICKHOUSE GUL',29492973.0,95321253.0,4.0,19.0,1971.0,5,5.0,6,7,7,7,N,
48,201,'HCFCD DITCH',29503620.0,95263060.0,4.0,19.0,1960.0,1,1.0,7,7,6,6,N,
48,201,'HCFCD DITCH',29501847.0,95263088.0,4.0,19.0,2008.0,5,5.0,7,8,7,7,N,
48,201,'HCFCD DITCH',29420281.0,95312885.0,4.0,19.0,1960.0,1,4.0,6,6,7,6,N,
48,201,'SHARPSTOWN DITCH',29420448.0,95323783.0,4.0,19.0,1970.0,1,19.0,N,N,N,7,6,
48,201,'RUMMEL CR',29463703.0,95342253.0,4.0,19.0,1962.0,1,1.0,7,7,6,6,N,
48,201,'GREENS BAYOU TRIBUTARY',29574230.0,95252426.0,4.0,16.0,1979.0,5,5.0,7,7,7,7,N,
48,201,'BUFFALO BAYOU',29454579.0,95221098.0,4.0,19.0,1994.0,5,2.0,8,7,8,7,N,
48,201,'PED X-ING & GARAGE ENT',29454063.0,95220588.0,4.0,19.0,1980.0,5,5.0,6,7,6,N,N,
48,201,'MILLS BRANCH',30044273.0,95114730.0,4.0,19.0,1993.0,1,19.0,N,N,N,7,7,
48,201,'CHIMNEY ROCK DITCH',29402368.0,95283632.0,4.0,17.0,1962.0,2,1.0,6,6,7,7,N,
48,201,'TURKEY CREEK',29350957.0,95111920.0,4.0,19.0,1975.0,5,5.0,6,7,7,7,N,
48,201,'BUFFALO BAYOU',29453992.0,95223076.0,4.0,19.0,1924.0,2,4.0,5,5,5,6,N,1.0
48,201,'HCFCD Unit A119-07-00',29360298.0,95122974.0,4.0,19.0,1978.0,1,19.0,N,N,N,6,7,
48,201,'HCFCD Unit A120-00-00',29352395.0,95131178.0,4.0,19.0,1984.0,5,5.0,6,7,7,7,N,
48,201,'HCFCD Unit A119-00-00',29354866.0,95124297.0,4.0,17.0,1986.0,5,5.0,7,6,7,6,N,
48,201,'HCFCD Unit A120-00-00',29353927.0,95133028.0,4.0,19.0,1984.0,5,5.0,6,7,6,7,N,
48,201,'BUFFALO BYU',29450393.0,95302013.0,4.0,16.0,1970.0,5,2.0,7,6,6,6,N,
48,201,'BUFFALO BYU',29450350.0,95302047.0,4.0,16.0,1970.0,5,2.0,7,6,6,6,N,
48,201,'BERING DITCH',29445967.0,95294510.0,4.0,16.0,1962.0,5,5.0,7,8,7,7,N,
48,201,'HCFCD DITCH',29444768.0,95265440.0,4.0,17.0,2013.0,1,19.0,N,N,N,8,7,
48,201,'BUFFALO BAYOU',29454645.0,95212677.0,4.0,16.0,1914.0,1,11.0,6,6,6,6,N,1.0
48,201,'WILLOW WA HOLE BYU',29391562.0,95301144.0,4.0,19.0,1976.0,5,5.0,6,7,6,6,N,
48,201,'HCFCD DITCH',30032528.0,95112653.0,4.0,19.0,1988.0,5,5.0,6,7,6,7,N,
48,201,'HCFCD DITCH',29404011.0,95162204.0,4.0,19.0,1960.0,1,19.0,N,N,N,5,6,
48,201,'SIMS BAYOU TRIBUTARY',29395279.0,95174737.0,4.0,19.0,1986.0,5,5.0,7,8,7,6,N,
48,201,'WEST CANAL',29455496.0,95121345.0,4.0,19.0,1953.0,1,19.0,N,N,N,6,6,
48,201,'HCFCD DITCH',29531718.0,95301266.0,4.0,19.0,1977.0,5,5.0,6,7,6,7,N,
48,201,'HCFCD DITCH',29490736.0,95195440.0,4.0,19.0,1970.0,2,1.0,6,6,7,7,N,
48,201,'HCFCD DITCH',29385217.0,95190200.0,4.0,19.0,2001.0,1,19.0,N,N,N,7,6,
48,201,'HCFCD DITCH',29354196.0,95120887.0,4.0,17.0,1975.0,1,19.0,N,N,N,5,6,
48,201,'BRAYS BAYOU',29423326.0,95212378.0,4.0,16.0,1984.0,5,5.0,6,6,6,6,N,
48,201,'SIMS BAYOU',29384004.0,95220583.0,4.0,16.0,1997.0,5,5.0,7,7,6,7,N,
48,201,'SIMS BAYOU',29384034.0,95220659.0,4.0,16.0,1997.0,5,5.0,7,7,6,7,N,
48,201,'HCFCD Unit A120-03-00',29364989.0,95134497.0,4.0,19.0,1965.0,1,1.0,6,6,6,6,N,
48,201,'HCFCD DITCH',29381503.0,95194886.0,4.0,19.0,1997.0,5,5.0,7,8,7,7,N,
48,201,'HCFCD DITCH',29382016.0,95190165.0,4.0,19.0,2001.0,1,19.0,N,N,N,7,7,
48,201,'SIMS BYU',29373245.0,95303598.0,4.0,19.0,1940.0,1,2.0,6,7,6,7,N,
48,201,'SHADOWDALE DITCH',29473657.0,95331304.0,4.0,19.0,1973.0,5,0.0,7,8,6,7,N,
48,201,'HCFCD DITCH',29415434.0,95301542.0,4.0,19.0,1962.0,1,4.0,6,6,6,6,N,
48,201,'SHARPSTOWN DITCH',29415623.0,95324137.0,4.0,19.0,1970.0,1,19.0,N,N,N,6,6,
48,201,'HCFCD DITCH',29381383.0,95123806.0,4.0,19.0,2015.0,1,19.0,N,N,N,7,7,
48,201,'HCFCD Ditch',29380540.0,95125060.0,4.0,16.0,2014.0,1,19.0,N,N,N,7,7,
48,201,'HCFCD DITCH',29384522.0,95144714.0,4.0,19.0,2013.0,5,5.0,7,7,8,7,N,
48,201,'WEST CANAL',29455034.0,95121444.0,4.0,19.0,1953.0,1,19.0,N,N,N,7,6,
48,201,'ABANDONED RR',29465471.0,95243310.0,4.0,16.0,1988.0,5,2.0,7,7,7,N,N,
48,201,'WHITE OAK BAYOU',29464583.0,95243444.0,4.0,16.0,1929.0,2,4.0,7,6,7,6,N,
48,201,'MEMORIAL DR',29454177.0,95243156.0,4.0,16.0,1958.0,2,1.0,6,6,7,N,N,
48,201,'BUFFALO BAYOU',29453662.0,95243138.0,4.0,16.0,1921.0,2,4.0,5,5,6,5,N,
48,201,'ALLEN PK/MEMOR/BUF BYU',29453235.0,95243009.0,4.0,16.0,1958.0,4,2.0,6,6,6,6,N,
48,201,'JORDAN GULLY',30001757.0,95141059.0,4.0,19.0,2011.0,5,0.0,8,8,8,6,N,
48,201,'HCFCD DITCH S102-00-00',30031493.0,95065435.0,4.0,19.0,1999.0,5,5.0,7,8,7,6,N,
48,201,'HCFCD Unit C147-00-00',29371661.0,95261882.0,4.0,7.0,1981.0,1,19.0,N,N,N,6,6,
48,201,'HCFCD Unit C152-00-00',29371567.0,95254840.0,4.0,19.0,1971.0,5,5.0,6,7,7,6,N,
48,201,'HCFCD C151-00-00',29371121.0,95272311.0,4.0,17.0,1960.0,1,4.0,7,6,6,5,N,
48,201,'BUFFALO BAYOU',29455144.0,95215019.0,4.0,16.0,1962.0,4,2.0,6,6,6,7,N,1.0
48,201,'HCFCD DITCH',29383232.0,95205606.0,4.0,19.0,1976.0,5,5.0,8,7,7,5,N,
48,201,'HCFCD DITCH',29383597.0,95190228.0,4.0,19.0,2001.0,1,19.0,N,N,N,7,6,
48,201,'HCFCD DITCH',29383211.0,95195719.0,4.0,19.0,1985.0,7,2.0,6,7,6,6,N,
48,201,'HCFCD DITCH',29383155.0,95215027.0,4.0,19.0,1963.0,2,1.0,7,7,7,6,N,
48,201,'KUHLMAN GULLY',29415671.0,95200984.0,4.0,17.0,1950.0,0,0.0,6,7,6,6,N,
48,201,'SIMS BAYOU',29384203.0,95201264.0,4.0,17.0,2005.0,5,2.0,7,7,7,7,N,
48,201,'SIMS BAYOU',29384087.0,95201330.0,4.0,17.0,2005.0,5,2.0,7,7,7,7,N,
48,201,'HCFCD DITCH',29403038.0,95202077.0,4.0,19.0,1960.0,7,2.0,6,7,5,7,N,
48,201,'HCFCD DITCH',29402067.0,95195635.0,4.0,19.0,2001.0,7,2.0,7,7,7,6,N,
48,201,'HCFCD DITCH',29345243.0,95074112.0,4.0,17.0,1978.0,5,1.0,7,7,7,5,N,
48,201,'HCFCD DITCH',29345279.0,95074062.0,4.0,17.0,1985.0,5,1.0,6,7,7,7,N,
48,201,'HCFCD DITCH',29342760.0,95065268.0,4.0,17.0,1970.0,5,0.0,6,6,6,7,N,
48,201,'HCFCD DITCH',29342804.0,95065241.0,4.0,17.0,1970.0,5,0.0,7,7,7,7,N,
48,201,'HORSEPEN BAYOU',29353873.0,95082755.0,4.0,17.0,1995.0,5,5.0,7,7,6,5,N,
48,201,'HORSEPEN BAYOU',29353856.0,95082916.0,4.0,17.0,1995.0,5,5.0,7,7,6,5,N,
48,201,'HCFCD DITCH',29561088.0,95233544.0,4.0,19.0,1968.0,1,1.0,7,7,7,6,N,
48,201,'LITTLE WHITE OAK BAYOU',29490829.0,95224286.0,4.0,19.0,1951.0,1,19.0,N,N,N,4,6,
48,201,'BRICKHOUSE GULLY',29495418.0,95315324.0,4.0,19.0,1965.0,2,1.0,6,6,7,5,N,
48,201,'BRICKHOUSE GULLY',29500015.0,95320188.0,4.0,19.0,1960.0,1,1.0,6,6,6,7,N,
48,201,'BRICKHOUSE GULLY',29500376.0,95324603.0,4.0,19.0,1960.0,1,1.0,7,7,6,5,N,
48,201,'BRAYS BAYOU',29412536.0,95262371.0,4.0,16.0,1956.0,5,1.0,6,6,7,7,N,
48,201,'BRAYS BAYOU',29412587.0,95262470.0,4.0,16.0,1956.0,5,1.0,6,6,6,7,N,
48,201,'WHITE OAK BAYOU',29464181.0,95231396.0,4.0,17.0,1956.0,4,2.0,6,6,6,7,N,
48,201,'LITTLE WHITE OAK BAYOU',29511148.0,95243345.0,4.0,19.0,1998.0,5,5.0,7,7,7,7,N,
48,201,'HCFCD DITCH',29531457.0,95171566.0,4.0,17.0,1966.0,1,0.0,6,6,7,6,N,
48,201,'KUHLMAN GULLY',29415265.0,95194668.0,4.0,19.0,1950.0,1,19.0,N,N,N,6,6,
48,201,'SIMS BAYOU',29394966.0,95181739.0,4.0,19.0,1998.0,5,2.0,7,6,7,8,N,
48,201,'LITTLE WHITE OAK BAYOU',29484155.0,95223392.0,4.0,19.0,1999.0,5,2.0,7,7,7,5,N,
48,201,'BRAYS BYU',29430271.0,95365700.0,4.0,19.0,1975.0,1,2.0,6,6,7,7,N,
48,201,'HCFCD DITCH',29432787.0,95371027.0,4.0,19.0,1962.0,2,1.0,6,6,6,7,N,
48,201,'WHITE OAK BAYOU',29471086.0,95250054.0,4.0,19.0,1980.0,4,2.0,7,7,6,7,N,
48,201,'WHITE OAK BAYOU',29471109.0,95250142.0,4.0,19.0,1980.0,4,2.0,7,7,6,7,N,
48,201,'EUREKA YARD',29465865.0,95250374.0,4.0,19.0,1980.0,4,2.0,6,7,6,N,N,
48,201,'EUREKA YARD',29465847.0,95250441.0,4.0,19.0,1980.0,4,2.0,6,7,6,N,N,
48,201,'WHITE OAK BAYOU TRIB',29501616.0,95271671.0,4.0,16.0,1987.0,5,5.0,7,7,7,7,N,
48,201,'WHITE OAK BAYOU TRIB',29501564.0,95271714.0,4.0,16.0,1987.0,5,5.0,7,7,7,8,N,
48,201,'HIGHLAND PARK DITCH',29512187.0,95273191.0,4.0,16.0,1991.0,1,19.0,N,N,N,6,7,
48,201,'HCFCD DITCH',29521518.0,95273224.0,4.0,19.0,1991.0,1,19.0,N,N,N,7,7,
48,201,'HCFCD DITCH',29481499.0,95255732.0,4.0,19.0,1989.0,1,19.0,N,N,N,6,7,
48,201,'HCFCD DITCH',29483811.0,95263908.0,4.0,16.0,1960.0,3,2.0,6,6,6,7,N,
48,201,'HCFCD DITCH',29483815.0,95264015.0,4.0,16.0,1960.0,3,2.0,7,6,6,7,N,
48,201,'WHITE OAK BAYOU',29490531.0,95264750.0,4.0,16.0,1965.0,4,2.0,6,6,6,7,N,
48,201,'WHITE OAK BAYOU',29490545.0,95264848.0,4.0,16.0,1965.0,4,2.0,6,6,6,6,N,
48,201,'WHITE OAK BAYOU',29473150.0,95251189.0,4.0,19.0,1960.0,5,2.0,6,7,7,7,N,
48,201,'WHITE OAK BAYOU',29473217.0,95251226.0,4.0,19.0,1960.0,5,2.0,6,7,7,7,N,
48,201,'BRICKHOUSE GULLY',29500387.0,95323791.0,4.0,19.0,1960.0,1,1.0,7,7,6,7,N,
48,201,'HCFCD DITCH',29434791.0,95320783.0,4.0,19.0,1960.0,1,1.0,7,7,6,6,N,
48,201,'WHITE OAK BAYOU/DR',29464250.0,95225144.0,4.0,19.0,1963.0,5,2.0,6,7,6,7,N,
48,201,'WHITE OAK BAYOU/DR',29464234.0,95225192.0,4.0,19.0,1963.0,5,2.0,7,8,7,7,N,
48,201,'Brays Bayou',29423111.0,95184764.0,4.0,19.0,2021.0,5,5.0,7,7,7,7,N,1.0
48,201,'HALLS BAYOU TRIBUTARY',29510284.0,95150795.0,4.0,16.0,1999.0,5,2.0,7,7,7,5,N,
48,201,'HALLS BAYOU',29505636.0,95170201.0,4.0,16.0,1994.0,5,2.0,7,8,7,6,N,
48,201,'HALLS BAYOU',29505680.0,95170252.0,4.0,16.0,1994.0,5,2.0,7,7,7,7,N,
48,201,'HB & T RR AND UP RR',29505499.0,95173861.0,4.0,16.0,1994.0,4,2.0,7,7,7,N,N,
48,201,'HB & T RR AND UP RR',29505444.0,95174012.0,4.0,16.0,1994.0,4,2.0,7,7,7,N,N,
48,201,'HCFCD DITCH',29505254.0,95171397.0,4.0,19.0,1994.0,1,19.0,N,N,N,6,7,
48,201,'HARDY TOLL RD & MPRR',29504675.0,95213495.0,4.0,17.0,1987.0,5,2.0,6,6,7,N,N,
48,201,'HARDY TOLL RD & MPRR',29504709.0,95213501.0,4.0,17.0,1987.0,5,2.0,6,6,7,N,N,
48,201,'COLE CREEK',29510133.0,95290978.0,4.0,16.0,1978.0,5,5.0,6,6,6,7,N,
48,201,'COLE CREEK',29504708.0,95273947.0,4.0,16.0,1978.0,5,5.0,6,6,6,7,N,
48,201,'WHITE OAK BAYOU',29504793.0,95274009.0,4.0,16.0,1987.0,5,2.0,6,7,6,6,N,
48,201,'WHITE OAK BAYOU',29504793.0,95274009.0,4.0,16.0,1987.0,5,2.0,6,7,7,5,N,
48,201,'LITTLE WHITE OAK BAYOU',29504237.0,95235970.0,4.0,16.0,1975.0,1,19.0,N,N,N,6,6,
48,201,'HCFCD Unit C147-00-00',29365758.0,95273517.0,4.0,19.0,1950.0,7,2.0,7,6,6,6,N,
48,201,'HCFCD DITCH',29414609.0,95363079.0,4.0,19.0,1960.0,1,19.0,N,N,N,7,7,
48,201,'SHARPSTOWN DITCH',29424856.0,95324074.0,4.0,19.0,1980.0,3,19.0,N,N,N,7,7,
48,201,'BENS BRANCH',30032455.0,95120302.0,4.0,19.0,1978.0,5,0.0,5,7,6,4,N,
48,201,'LITTLE WHITE OAK BAYOU',29473290.0,95220603.0,4.0,19.0,1989.0,5,2.0,7,8,7,7,N,
48,201,'GESSNER DITCH',29414769.0,95321381.0,4.0,19.0,1972.0,5,5.0,7,6,7,7,N,
48,201,'HALLS BAYOU',29540106.0,95244731.0,4.0,19.0,2010.0,5,1.0,7,8,7,7,N,
48,201,'GOODYEAR CREEK',29463876.0,95111207.0,4.0,19.0,1975.0,5,5.0,6,7,6,7,N,
48,201,'GOODYEAR CREEK',29463846.0,95111149.0,4.0,19.0,1975.0,5,5.0,6,7,7,7,N,
48,201,'HCFCD DITCH',29402593.0,95201860.0,4.0,19.0,1996.0,7,2.0,6,7,4,6,N,
48,201,'HCFCD DITCH',29394114.0,95192737.0,4.0,19.0,2001.0,7,2.0,7,6,5,5,N,
48,201,'GOODYEAR CREEK',29463275.0,95111874.0,4.0,19.0,2003.0,1,19.0,N,N,N,6,7,
48,201,'HCFCD DITCH',29500141.0,95231464.0,4.0,19.0,1960.0,1,19.0,N,N,N,7,7,
48,201,'LITTLE WHITE OAK BAYOU',29500141.0,95232202.0,4.0,19.0,1986.0,5,5.0,7,7,7,7,N,
48,201,'WHITE OAK BAYOU',29515873.0,95282714.0,4.0,16.0,1988.0,5,5.0,6,7,7,7,N,
48,201,'WHITE OAK BAYOU',29515810.0,95282701.0,4.0,16.0,1988.0,5,5.0,7,7,7,7,N,
48,201,'DRAINAGE DITCH',29521155.0,95275014.0,4.0,16.0,1960.0,1,19.0,N,N,N,7,6,
48,201,'VOGEL CREEK',29520526.0,95280957.0,4.0,16.0,1998.0,5,5.0,7,6,7,7,N,
48,201,'VOGEL CREEK',29520598.0,95280965.0,4.0,16.0,1998.0,5,5.0,7,7,7,7,N,
48,201,'BUFFALO BYU',29453487.0,95300295.0,4.0,16.0,1988.0,5,5.0,6,7,7,6,N,
48,201,'BUFFALO BYU',29453500.0,95300242.0,4.0,16.0,1988.0,5,5.0,7,7,7,6,N,
48,201,'BUFFALO BAYOU',29453195.0,95194661.0,4.0,16.0,1957.0,4,2.0,6,6,6,5,N,3.0
48,201,'HUNTING BAYOU',29474139.0,95144395.0,4.0,16.0,1987.0,5,5.0,6,7,7,6,N,
48,201,'HUNTING BAYOU',29474171.0,95144405.0,4.0,16.0,1987.0,5,5.0,6,7,7,6,N,
48,201,'HCFCD G103-38-00',30021053.0,95133767.0,4.0,19.0,1975.0,5,5.0,6,7,6,7,N,
48,201,'HALLS BAYOU',29505820.0,95170390.0,4.0,17.0,2011.0,5,5.0,7,8,6,6,N,
48,201,'HALLS BAYOU',29510090.0,95170400.0,4.0,17.0,2011.0,5,5.0,7,8,7,6,N,
48,201,'WHITE OAK BAYOU',29501632.0,95272267.0,4.0,16.0,1987.0,5,5.0,6,6,6,7,N,
48,201,'WHITE OAK BAYOU',29501680.0,95272341.0,4.0,16.0,1987.0,5,5.0,7,6,7,7,N,
48,201,'BRICKHOUSE GULLY',29493549.0,95273069.0,4.0,16.0,1988.0,5,5.0,6,5,6,7,N,
48,201,'BRICKHOUSE GULLY',29493532.0,95273010.0,4.0,16.0,1988.0,5,5.0,6,5,7,7,N,
48,201,'BUFFALO BAYOU',29454157.0,95235446.0,4.0,19.0,1994.0,5,5.0,6,8,7,6,N,
48,201,'BUFFALO BAYOU',29454199.0,95235351.0,4.0,19.0,1994.0,5,5.0,6,7,6,6,N,
48,201,'HUNTING BAYOU',29482403.0,95193322.0,4.0,19.0,1989.0,5,5.0,7,7,7,7,N,
48,201,'LIBERTY RD UP RR HB&T RR',29475442.0,95171951.0,4.0,16.0,1988.0,5,2.0,7,6,6,N,N,
48,201,'HUNTING BAYOU',29474684.0,95171961.0,4.0,16.0,1987.0,5,2.0,7,6,7,6,N,
48,201,'RED GULLY',29522637.0,95164969.0,4.0,17.0,1998.0,5,5.0,7,8,7,7,N,
48,201,'RED GULLY',29522705.0,95165011.0,4.0,17.0,1998.0,5,5.0,7,8,7,7,N,
48,201,'BRAYS BAYOU',29423251.0,95190038.0,4.0,16.0,1986.0,5,5.0,6,7,6,7,N,1.0
48,201,'BRAYS BAYOU',29423225.0,95185987.0,4.0,16.0,1986.0,5,5.0,6,7,6,7,N,1.0
48,201,'SIMS BAYOU',29391634.0,95185341.0,4.0,16.0,1998.0,5,5.0,7,7,7,7,N,
48,201,'SIMS BAYOU',29391930.0,95185365.0,4.0,16.0,2004.0,5,5.0,7,8,7,7,N,
48,201,'LITTLE WHITE OAK BAYOU',29501756.0,95234630.0,4.0,19.0,2010.0,7,2.0,7,7,7,6,N,
48,201,'LAKE HOUSTON',30011542.0,95104440.0,4.0,19.0,1992.0,5,2.0,6,7,6,6,N,5.0
48,201,'LAKE HOUSTON',30014853.0,95103233.0,4.0,19.0,1993.0,5,2.0,7,8,6,6,N,5.0
48,201,'HCFCD DITCH',29573585.0,95100988.0,4.0,14.0,1990.0,1,19.0,N,N,N,7,7,
48,201,'S MAYDE CR',29480423.0,95420049.0,4.0,19.0,1988.0,5,5.0,8,8,7,7,N,
48,201,'TRIB OF S MAYDE CR',29481415.0,95415674.0,4.0,19.0,1988.0,1,19.0,N,N,N,6,7,
48,201,'HCFCD DITCH',29440462.0,95315313.0,4.0,19.0,2017.0,2,1.0,7,7,7,7,N,
48,201,'HCFCD DITCH',29442960.0,95265402.0,4.0,16.0,2013.0,1,19.0,N,N,N,8,7,
48,201,'HCFCD DITCH',29433979.0,95380816.0,4.0,19.0,1970.0,1,19.0,N,N,N,7,7,
